LOCATION,TIME,Value
JPN,1981,544323.817692259
JPN,1982,601342.18030335
JPN,1983,648099.223128084
JPN,1984,693758.143817594
JPN,1985,747397.72480104
JPN,1986,791735.541828062
JPN,1987,851851.319748371
JPN,1988,930686.980157967
JPN,1989,1019159.26124686
JPN,1990,1114623.35778266
JPN,1991,1177458.24413434
JPN,1992,1236348.83689082
JPN,1993,1280794.6285264
JPN,1994,1337391.19776178
JPN,1995,1399173.33333443
JPN,1996,1457080.28973864
JPN,1997,1490657.21854714
JPN,1998,1492799.68202075
JPN,1999,1530723.49579835
JPN,2000,1625386.64355236
JPN,2001,1691974.75620001
JPN,2002,1770913.03216879
JPN,2003,1850703.57933905
JPN,2004,1921707.37362659
JPN,2005,2041670.74298661
JPN,2006,2143188.05066475
JPN,2007,2214781.25042573
JPN,2008,2280590.98450456
JPN,2009,2280375.24860215
JPN,2010,2375310.49485501
JPN,2011,2451616.43023151
JPN,2012,2562204.35688796
JPN,2013,2774646.76036937
JPN,2014,2738546.02340323
JPN,2015,2753828.98129429
JPN,2016,2590953.38977301
JPN,2017,2604282.94587485
JPN,2018,2667036.54006341
JPN,2019,2593779.51412537
JPN,2020,2487144.20302925
JPN,2021,2508572.99040955
KOR,1970,14595.9893429133
KOR,1971,16674.9766785586
KOR,1972,18212.5431828591
KOR,1973,20934.4332904545
KOR,1974,24846.5948589577
KOR,1975,28457.2236056887
KOR,1976,32542.8249541638
KOR,1977,36584.3102274751
KOR,1978,42467.8054381437
KOR,1979,50278.9176511347
KOR,1980,55691.376359311
KOR,1981,63968.377157514
KOR,1982,72612.3286425786
KOR,1983,82707.3970310125
KOR,1984,92444.3126968222
KOR,1985,102657.822603672
KOR,1986,114687.424914618
KOR,1987,128380.805875528
KOR,1988,145913.056376866
KOR,1989,168757.137220815
KOR,1990,193876.977349464
KOR,1991,218507.464801257
KOR,1992,239970.118942446
KOR,1993,263034.896853782
KOR,1994,293239.332143405
KOR,1995,331524.027902811
KOR,1996,364834.795811064
KOR,1997,386854.345528243
KOR,1998,343443.670874183
KOR,1999,390426.753063446
KOR,2000,430696.990018255
KOR,2001,464783.029935409
KOR,2002,505053.336992833
KOR,2003,513942.806959747
KOR,2004,528803.68007977
KOR,2005,569627.655949036
KOR,2006,611440.787655302
KOR,2007,660265.793750084
KOR,2008,687407.686663204
KOR,2009,691069.937860981
KOR,2010,734337.908981659
KOR,2011,779717.236047428
KOR,2012,806957.100361546
KOR,2013,776381.144025086
KOR,2014,784575.074732955
KOR,2015,838625.548298597
KOR,2016,863190.932298729
KOR,2017,879764.075931436
KOR,2018,929837.843738371
KOR,2019,940670.856071386
KOR,2020,916764.252800209
KOR,2021,960309.079946199
LUX,1970,879.0168786781
LUX,1971,967.842931633164
LUX,1972,1049.34947789995
LUX,1973,1169.50190826196
LUX,1974,1349.3516172093
LUX,1975,1538.93007872834
LUX,1976,1674.31610697324
LUX,1977,1823.97615550643
LUX,1978,2008.43500253647
LUX,1979,2264.10659031547
LUX,1980,2578.44973833546
LUX,1981,2858.3056960352
LUX,1982,3028.96127539835
LUX,1983,3173.35286022061
LUX,1984,3340.8112033815
LUX,1985,3550.67790305684
LUX,1986,3746.41774709347
LUX,1987,4038.87499435269
LUX,1988,4447.43426025279
LUX,1989,4865.99253240033
LUX,1990,5271.52592230895
LUX,1991,5830.4274260405
LUX,1992,5846.40069090717
LUX,1993,6115.11935812349
LUX,1994,6495.16259455101
LUX,1995,6756.54837319865
LUX,1996,7113.1275241969
LUX,1997,7554.33331550969
LUX,1998,8169.01339846268
LUX,1999,8925.25799739911
LUX,2000,9747.78969307465
LUX,2001,10175.6970920558
LUX,2002,11004.6847509194
LUX,2003,11531.8021217005
LUX,2004,11698.4571311174
LUX,2005,12052.7619597859
LUX,2006,13070.0776003468
LUX,2007,13351.3463861183
LUX,2008,14261.4563235549
LUX,2009,14295.819393572
LUX,2010,14911.9572971928
LUX,2011,15742.980934693
LUX,2012,16378.8086811326
LUX,2013,16931.794295135
LUX,2014,17412.7441809443
LUX,2015,18029.270637263
LUX,2016,19035.9132340132
LUX,2017,19985.870857485
LUX,2018,21549.4156657188
LUX,2019,22049.2403663138
LUX,2020,19813.2041800094
LUX,2021,21896.9456803511
MEX,1970,62391.0306050812
MEX,1971,68441.2201425511
MEX,1972,75553.3445687519
MEX,1973,84900.7902268561
MEX,1974,98574.9632777698
MEX,1975,112892.610015846
MEX,1976,124490.627031778
MEX,1977,135294.796868247
MEX,1978,156500.876233181
MEX,1979,185475.251083371
MEX,1980,220939.980439673
MEX,1981,258481.492626969
MEX,1982,266095.056753792
MEX,1983,262547.005458661
MEX,1984,281337.100860586
MEX,1985,301519.481147073
MEX,1986,299348.992592641
MEX,1987,308162.516803625
MEX,1988,326012.926134064
MEX,1989,365030.485005029
MEX,1990,405552.80297027
MEX,1991,438721.148696536
MEX,1992,471490.392145025
MEX,1993,450724.129938236
MEX,1994,484525.489144714
MEX,1995,465648.06070278
MEX,1996,497164.513861988
MEX,1997,543658.916409171
MEX,1998,583127.56738073
MEX,1999,620220.940809428
MEX,2000,673625.806480314
MEX,2001,704353.983906616
MEX,2002,717590.328006746
MEX,2003,752444.123139739
MEX,2004,807914.08600354
MEX,2005,858050.260069896
MEX,2006,923827.005160216
MEX,2007,971309.497073352
MEX,2008,1013502.73381897
MEX,2009,949412.789192873
MEX,2010,1001125.78440906
MEX,2011,1063092.80228766
MEX,2012,1109991.28961648
MEX,2013,1178453.14149593
MEX,2014,1231101.26282605
MEX,2015,1287779.30099069
MEX,2016,1394196.43736604
MEX,2017,1411418.05730612
MEX,2018,1472095.78086797
MEX,2019,1453231.26679959
MEX,2020,1283972.15681944
MEX,2021,1423051.96364838
NLD,1970,30708.9145493705
NLD,1971,33023.1478714387
NLD,1972,35037.5255125924
NLD,1973,38628.1491702049
NLD,1974,44012.3374886028
NLD,1975,49114.4933642037
NLD,1976,54670.2808901998
NLD,1977,60627.3575913333
NLD,1978,67834.7095721917
NLD,1979,74803.890902926
NLD,1980,82790.5469986517
NLD,1981,88055.3660810197
NLD,1982,91602.6026666563
NLD,1983,96701.5630188409
NLD,1984,100960.954069862
NLD,1985,105934.893326747
NLD,1986,110802.663031833
NLD,1987,116590.240621928
NLD,1988,123025.866779799
NLD,1989,132449.846265011
NLD,1990,143850.138833113
NLD,1991,152685.152100145
NLD,1992,157876.897384956
NLD,1993,163121.655671619
NLD,1994,169774.488106084
NLD,1995,177968.015635319
NLD,1996,190606.403344399
NLD,1997,202180.644620638
NLD,1998,217446.624791205
NLD,1999,233735.093621381
NLD,2000,255691.321617534
NLD,2001,264959.408656205
NLD,2002,278092.462712946
NLD,2003,274762.498306247
NLD,2004,287280.598546892
NLD,2005,297382.089871624
NLD,2006,310098.372745669
NLD,2007,327502.767521591
NLD,2008,340300.09035064
NLD,2009,327091.181009486
NLD,2010,329747.924772175
NLD,2011,337779.689555203
NLD,2012,336653.582457657
NLD,2013,344237.375688817
NLD,2014,345072.314406015
NLD,2015,349850.597959906
NLD,2016,362029.159365614
NLD,2017,380104.619812463
NLD,2018,404756.273958362
NLD,2019,418556.736290983
NLD,2020,398834.068771595
NLD,2021,423057.773201073
NZL,1970,6924.52808685455
NZL,1971,7249.18092237188
NZL,1972,8010.00551902073
NZL,1973,9150.84191175078
NZL,1974,10516.653314623
NZL,1975,11307.3669812021
NZL,1976,11553.7899517847
